STATE,YEAR,ENROLL,POLITICAL_AFFILIATION,INSTRUCTION_EXPENDITURE_PER_1000_STUDENTS,TOTAL_EXPENDITURE_PER_1000_STUDENTS,Expenditure_Type,Expenditure
Maine,1995,212154.0,Democratic,3928.118253721353,6781.842435212157,TOTAL_EXPENDITURE,1438795
Maryland,1995,790938.0,Democratic,3874.7689452270597,7092.933959425391,TOTAL_EXPENDITURE,5610071
Massachusetts,1995,893727.0,Democratic,4119.013971828086,7503.501628573379,TOTAL_EXPENDITURE,6706082
Michigan,1995,1604527.0,Swing,3840.627175485361,7776.625759491738,TOTAL_EXPENDITURE,12477806
Minnesota,1995,816695.0,Democratic,3807.8021782917735,7536.869945328427,TOTAL_EXPENDITURE,6155324
Mississippi,1995,503301.0,Republican,2363.1862444143762,4291.801526323214,TOTAL_EXPENDITURE,2160068
Missouri,1995,862505.0,Republican,2983.816905409244,5747.46233355169,TOTAL_EXPENDITURE,4957215
Montana,1995,164109.0,Republican,3189.221797707621,5481.93578658087,TOTAL_EXPENDITURE,899635
Nebraska,1995,285836.0,Republican,3643.2499755104323,6557.09217873186,TOTAL_EXPENDITURE,1874253
Nevada,1995,250749.0,Swing,2814.4040454797428,5508.297141763277,TOTAL_EXPENDITURE,1381200
New_Hampshire,1995,186239.0,Swing,3632.971611746197,6617.65258619301,TOTAL_EXPENDITURE,1232465
New_Jersey,1995,1171658.0,Democratic,5176.447393351985,10209.204392408024,TOTAL_EXPENDITURE,11961696
New_Mexico,1995,327253.0,Democratic,2365.775103665971,4707.926283334302,TOTAL_EXPENDITURE,1540683
New_York,1995,2738361.0,Democratic,5730.9956576214745,9692.28198911685,TOTAL_EXPENDITURE,26540967
North_Carolina,1995,1155248.0,Swing,2958.5595473872277,5382.351668213232,TOTAL_EXPENDITURE,6217951
North_Dakota,1995,119288.0,Republican,2744.4671718865266,5213.466568305278,TOTAL_EXPENDITURE,621904
Ohio,1995,1829761.0,Swing,3301.943805775727,6192.090661020757,TOTAL_EXPENDITURE,11330046
Oklahoma,1995,609743.0,Republican,2663.3204481232256,5215.763034589983,TOTAL_EXPENDITURE,3180275
Oregon,1995,519284.0,Democratic,3445.690604755779,6270.141194413846,TOTAL_EXPENDITURE,3255984
Pennsylvania,1995,1741698.0,Swing,4342.013368563322,8116.117719604661,TOTAL_EXPENDITURE,14135826
Rhode_Island,1995,146609.0,Democratic,4619.361703578907,7207.715760969654,TOTAL_EXPENDITURE,1056716
South_Carolina,1995,638880.0,Republican,2672.423616328575,5144.429313799148,TOTAL_EXPENDITURE,3286673
South_Dakota,1995,135494.0,Republican,2806.8327748830206,5121.732327630743,TOTAL_EXPENDITURE,693964
Tennessee,1995,870594.0,Republican,2579.4273794673522,4547.438875066909,TOTAL_EXPENDITURE,3958973
Texas,1995,3670007.0,Republican,2902.4650361702306,5503.783507769876,TOTAL_EXPENDITURE,20198924
Utah,1995,472589.0,Republican,2263.5630537316783,4327.9276496067405,TOTAL_EXPENDITURE,2045331
Vermont,1995,100317.0,Democratic,4144.053350877717,8885.811976035966,TOTAL_EXPENDITURE,891398
Virginia,1995,1060809.0,Swing,3254.9789830214486,6213.180695110996,TOTAL_EXPENDITURE,6590998
Washington,1995,938314.0,Democratic,3280.976304307513,6608.399746779863,TOTAL_EXPENDITURE,6200754
West_Virginia,1995,310231.0,Republican,3559.6281480574153,6205.375994017361,TOTAL_EXPENDITURE,1925100
Wisconsin,1995,865374.0,Swing,3958.220376392173,6999.117144725864,TOTAL_EXPENDITURE,6056854
Wyoming,1995,100314.0,Republican,3559.214067827023,6409.22503339514,TOTAL_EXPENDITURE,642935
Alabama,1996,735912.0,Republican,2700.0755525117133,4854.225776995076,TOTAL_EXPENDITURE,3572283
Alaska,1996,126189.0,Republican,5047.658670724073,9826.775709451695,TOTAL_EXPENDITURE,1240031
Arizona,1996,764681.0,Swing,2432.395992577297,5742.989560352617,TOTAL_EXPENDITURE,4391555
Arkansas,1996,452907.0,Republican,2791.4671223893647,5072.522615018094,TOTAL_EXPENDITURE,2297381
California,1996,5460484.0,Democratic,3091.4347519377407,5780.01730249553,TOTAL_EXPENDITURE,31561692
Colorado,1996,655679.0,Swing,3129.9828117112183,6215.18303926159,TOTAL_EXPENDITURE,4075165
Connecticut,1996,499815.0,Democratic,5405.273951362004,9079.82753618839,TOTAL_EXPENDITURE,4538234
Delaware,1996,108461.0,Democratic,4125.547431795761,7592.867482320834,TOTAL_EXPENDITURE,823530
District_Of_Columbia,1996,79802.0,Democratic,4196.548958672715,8812.373123480615,TOTAL_EXPENDITURE,703245
Florida,1996,2175352.0,Swing,2933.1542665279,6406.429855949749,TOTAL_EXPENDITURE,13936240
Georgia,1996,1311126.0,Swing,3140.9048405721496,6051.467212151998,TOTAL_EXPENDITURE,7934236
Hawaii,1996,187104.0,Democratic,3586.801992474773,6582.168205917564,TOTAL_EXPENDITURE,1231550
Idaho,1996,243097.0,Republican,2642.4719350711853,4928.991307996396,TOTAL_EXPENDITURE,1198223
Illinois,1996,1924970.0,Democratic,3274.629215000753,6453.659018062619,TOTAL_EXPENDITURE,12423100
Indiana,1996,975455.0,Swing,3376.7831422259355,6811.216304186251,TOTAL_EXPENDITURE,6644035
Iowa,1996,502343.0,Swing,3342.518956171381,6537.734177643562,TOTAL_EXPENDITURE,3284185
Kansas,1996,463008.0,Republican,3170.746509779529,6495.898558988181,TOTAL_EXPENDITURE,3007653
Kentucky,1996,639531.0,Republican,3080.9718371744293,5983.189243367405,TOTAL_EXPENDITURE,3826435
Louisiana,1996,796087.0,Republican,2610.6706930272694,4792.660852394273,TOTAL_EXPENDITURE,3815375
Maine,1996,213601.0,Democratic,4013.3379525376754,6859.017513962949,TOTAL_EXPENDITURE,1465093
Maryland,1996,805544.0,Democratic,3969.857636578511,7231.890498843018,TOTAL_EXPENDITURE,5825606
Massachusetts,1996,912330.0,Democratic,4572.656823737025,8198.322975239222,TOTAL_EXPENDITURE,7479576
Michigan,1996,1631131.0,Swing,3955.6387561759293,8014.00561941377,TOTAL_EXPENDITURE,13071893
Minnesota,1996,827418.0,Democratic,3873.3820148945274,7763.047214346316,TOTAL_EXPENDITURE,6423285
Mississippi,1996,503602.0,Republican,2459.307151282163,4504.9979944479965,TOTAL_EXPENDITURE,2268726
Missouri,1996,873867.0,Republican,3141.5741754752157,6039.574672118297,TOTAL_EXPENDITURE,5277785
Montana,1996,165390.0,Republican,3253.4675615212527,5588.360844065542,TOTAL_EXPENDITURE,924259
Nebraska,1996,289251.0,Republican,3690.1894894053953,6709.771098457741,TOTAL_EXPENDITURE,1940808
Nevada,1996,265041.0,Swing,2894.7860896993298,6070.7173607102295,TOTAL_EXPENDITURE,1608989
New_Hampshire,1996,191004.0,Swing,3798.6063119096984,6780.517685493497,TOTAL_EXPENDITURE,1295106
New_Jersey,1996,1193928.0,Democratic,5558.645077425104,10443.85926119498,TOTAL_EXPENDITURE,12469216
New_Mexico,1996,329661.0,Democratic,2421.7757029190593,4982.442569791392,TOTAL_EXPENDITURE,1642517
New_York,1996,2788343.0,Democratic,5728.71522621141,9674.030060146833,TOTAL_EXPENDITURE,26974514
North_Carolina,1996,1181600.0,Swing,2985.727826675694,5515.496784021665,TOTAL_EXPENDITURE,6517111
North_Dakota,1996,119102.0,Republican,2840.640795284714,5523.072660408725,TOTAL_EXPENDITURE,657809
Ohio,1996,1837628.0,Swing,3423.8061239815675,6495.102381983731,TOTAL_EXPENDITURE,11935582
Oklahoma,1996,616436.0,Republican,2661.359816753077,5183.710879961586,TOTAL_EXPENDITURE,3195426
Oregon,1996,527769.0,Democratic,3561.478601433582,6650.191655819118,TOTAL_EXPENDITURE,3509765
Pennsylvania,1996,1764117.0,Swing,4512.700121363832,8530.494859467937,TOTAL_EXPENDITURE,15048791
Rhode_Island,1996,148977.0,Democratic,4697.221718788806,7333.071547957067,TOTAL_EXPENDITURE,1092459
South_Carolina,1996,635678.0,Republican,2864.42035118409,5496.05303313942,TOTAL_EXPENDITURE,3493720
South_Dakota,1996,136394.0,Republican,2810.8054606507617,5057.539187940819,TOTAL_EXPENDITURE,689818
Tennessee,1996,881749.0,Republican,2680.5190592787744,4858.730772589478,TOTAL_EXPENDITURE,4284181
Texas,1996,3740260.0,Republican,3055.285996160695,5989.368920877158,TOTAL_EXPENDITURE,22401797
Utah,1996,474907.0,Republican,2385.321757733619,4528.716148635417,TOTAL_EXPENDITURE,2150719
Vermont,1996,101064.0,Democratic,4200.922187920525,9655.436159265417,TOTAL_EXPENDITURE,975817
Virginia,1996,1079854.0,Swing,3334.929536770712,6392.88644576026,TOTAL_EXPENDITURE,6903384
Washington,1996,956572.0,Democratic,3368.902706748682,6877.044278946069,TOTAL_EXPENDITURE,6578388
West_Virginia,1996,306451.0,Republican,3693.39959732551,6320.253482612228,TOTAL_EXPENDITURE,1936848
Wisconsin,1996,869930.0,Swing,4101.092041888428,7496.072097754992,TOTAL_EXPENDITURE,6521058
Wyoming,1996,99859.0,Republican,3606.084579256752,6772.5993651047975,TOTAL_EXPENDITURE,676305
Alabama,1997,737386.0,Republican,2842.3430876094744,5375.236307714006,TOTAL_EXPENDITURE,3963624
Alaska,1997,128143.0,Republican,5087.558430815573,9654.081768024786,TOTAL_EXPENDITURE,1237103
Arizona,1997,783552.0,Swing,2523.827391162297,5656.752838356611,TOTAL_EXPENDITURE,4432360
Arkansas,1997,457349.0,Republican,2824.3791940072024,5202.80136176093,TOTAL_EXPENDITURE,2379496
California,1997,5595836.0,Democratic,3245.34796945443,6051.335493034464,TOTAL_EXPENDITURE,33862281
Colorado,1997,672634.0,Swing,3253.970212626778,6538.7655099207,TOTAL_EXPENDITURE,4398196
Connecticut,1997,507838.0,Democratic,5334.587013969021,9142.35445161646,TOTAL_EXPENDITURE,4642835
Delaware,1997,110245.0,Democratic,4413.352079459386,8069.581386910971,TOTAL_EXPENDITURE,889631
District_Of_Columbia,1997,78648.0,Democratic,4290.013732072017,8723.15888515919,TOTAL_EXPENDITURE,686059
Florida,1997,2241298.0,Swing,3000.865123691718,6498.354971092644,TOTAL_EXPENDITURE,14564750
Georgia,1997,1346761.0,Swing,3344.4427036422944,6299.1703798966555,TOTAL_EXPENDITURE,8483477
Hawaii,1997,187653.0,Democratic,3651.553665542251,6615.26860748296,TOTAL_EXPENDITURE,1241375
Idaho,1997,245252.0,Republican,2772.9152055844597,5275.002854207101,TOTAL_EXPENDITURE,1293705
Illinois,1997,1952892.0,Democratic,3523.6464689291574,7128.193981029161,TOTAL_EXPENDITURE,13920593
Indiana,1997,981546.0,Swing,3698.8495699641176,7462.804596014858,TOTAL_EXPENDITURE,7325086
Iowa,1997,502941.0,Swing,3484.9356087493366,6929.916232719146,TOTAL_EXPENDITURE,3485339
Kansas,1997,466368.0,Republican,3166.3064361191164,6324.63633868533,TOTAL_EXPENDITURE,2949608
Kentucky,1997,631592.0,Republican,3357.5203612458677,6179.8423665910905,TOTAL_EXPENDITURE,3903139
Louisiana,1997,808798.0,Republican,2726.3272164372315,4979.275418584121,TOTAL_EXPENDITURE,4027228
Maine,1997,213241.0,Democratic,4251.982498675207,7164.02099033488,TOTAL_EXPENDITURE,1527663
Maryland,1997,818583.0,Democratic,4104.634472008336,7594.978151268717,TOTAL_EXPENDITURE,6217120
Massachusetts,1997,928519.0,Democratic,4813.976881463923,8055.200809030294,TOTAL_EXPENDITURE,7479407
Michigan,1997,1684261.0,Swing,4024.060403939769,8452.313507229579,TOTAL_EXPENDITURE,14235902
Minnesota,1997,837847.0,Democratic,4131.311564044509,8224.381062413544,TOTAL_EXPENDITURE,6890773
Mississippi,1997,503979.0,Republican,2465.7793281069253,4602.025084378516,TOTAL_EXPENDITURE,2319324
Missouri,1997,899750.0,Republican,3230.7852181161434,6143.601000277856,TOTAL_EXPENDITURE,5527705
Montana,1997,164464.0,Republican,3391.866913123845,5910.466728280961,TOTAL_EXPENDITURE,972059
Nebraska,1997,290883.0,Republican,3719.687984516111,6692.467418171567,TOTAL_EXPENDITURE,1946725
Nevada,1997,282131.0,Swing,3041.5303529211606,6755.514282372374,TOTAL_EXPENDITURE,1905940
New_Hampshire,1997,193524.0,Swing,3918.8059362146296,7396.870672371385,TOTAL_EXPENDITURE,1431472
New_Jersey,1997,1216721.0,Democratic,5840.643006901336,10883.367674265506,TOTAL_EXPENDITURE,13242022
New_Mexico,1997,332849.0,Democratic,2658.7461581678176,5487.545403471244,TOTAL_EXPENDITURE,1826524
New_York,1997,2818497.0,Democratic,5768.84736794114,10015.111245461678,TOTAL_EXPENDITURE,28227561
North_Carolina,1997,1208695.0,Swing,3065.235646709881,5797.732264963452,TOTAL_EXPENDITURE,7007690
North_Dakota,1997,118433.0,Republican,2968.277422677801,5739.042327729602,TOTAL_EXPENDITURE,679692
Ohio,1997,1844245.0,Swing,3497.0082608330235,6735.52754650277,TOTAL_EXPENDITURE,12421963
Oklahoma,1997,620695.0,Republican,2803.2173611838343,5463.059956983704,TOTAL_EXPENDITURE,3390894
Oregon,1997,537675.0,Democratic,3705.483795973404,7053.651369321617,TOTAL_EXPENDITURE,3792572
Pennsylvania,1997,1781383.0,Swing,4612.222076891942,8856.75680075537,TOTAL_EXPENDITURE,15777276
Rhode_Island,1997,150433.0,Democratic,4924.969920163794,7815.027287895608,TOTAL_EXPENDITURE,1175638
South_Carolina,1997,641925.0,Republican,3051.4717451415663,6108.914592826265,TOTAL_EXPENDITURE,3921465
South_Dakota,1997,135601.0,Republican,2883.1129563941267,5243.707642274025,TOTAL_EXPENDITURE,711052
Tennessee,1997,886517.0,Republican,2996.7287711346767,5296.468088034409,TOTAL_EXPENDITURE,4695409
Texas,1997,3826366.0,Republican,3146.1859633918975,6186.290072617205,TOTAL_EXPENDITURE,23671010
Utah,1997,479812.0,Republican,2452.950322209532,4540.899352246297,TOTAL_EXPENDITURE,2178778
Vermont,1997,101584.0,Democratic,4542.437785478028,10526.234446369508,TOTAL_EXPENDITURE,1069297
Virginia,1997,1096279.0,Swing,3514.4465961675814,6783.254992570322,TOTAL_EXPENDITURE,7436340
Washington,1997,974504.0,Democratic,3444.110029307217,6969.967285921864,TOTAL_EXPENDITURE,6792261
West_Virginia,1997,303441.0,Republican,3730.178189499771,6650.996404572882,TOTAL_EXPENDITURE,2018185
Wisconsin,1997,879021.0,Swing,4263.780956313899,7952.58475053497,TOTAL_EXPENDITURE,6990489
Wyoming,1997,98777.0,Republican,3671.958046913755,7037.336626947568,TOTAL_EXPENDITURE,695127
Alabama,1998,739321.0,Republican,3000.9873924858075,5741.7995701461205,TOTAL_EXPENDITURE,4245033
Alaska,1998,130633.0,Republican,5211.91429424418,9361.286964243338,TOTAL_EXPENDITURE,1222893
Arizona,1998,794331.0,Swing,2633.336732420112,5949.784157989553,TOTAL_EXPENDITURE,4726098
Arkansas,1998,456355.0,Republican,2996.8160752046106,5557.136439833025,TOTAL_EXPENDITURE,2536027
California,1998,5727224.0,Democratic,3506.7448034161052,6650.283977019233,TOTAL_EXPENDITURE,38087666
Colorado,1998,686360.0,Swing,3283.441634127863,6904.738038347224,TOTAL_EXPENDITURE,4739136
Connecticut,1998,515141.0,Democratic,5521.998831387911,9338.90138816363,TOTAL_EXPENDITURE,4810851
Delaware,1998,111428.0,Democratic,4591.467135728901,8213.438274042432,TOTAL_EXPENDITURE,915207
District_Of_Columbia,1998,77111.0,Democratic,3676.3107727820934,9294.912528692405,TOTAL_EXPENDITURE,716740
Florida,1998,2292161.0,Swing,3123.8791690461535,6611.8318041359225,TOTAL_EXPENDITURE,15155383
Georgia,1998,1375980.0,Swing,3504.9412055407784,6534.17709559732,TOTAL_EXPENDITURE,8990897
Hawaii,1998,189887.0,Democratic,3749.7195700600882,6669.1137360640805,TOTAL_EXPENDITURE,1266378
Idaho,1998,244403.0,Republican,2922.9142031808124,5493.87282480166,TOTAL_EXPENDITURE,1342719
Illinois,1998,1972406.0,Democratic,3747.2944211283075,7709.907088094439,TOTAL_EXPENDITURE,15207067
Indiana,1998,985690.0,Swing,3799.5383944242103,7760.150757337499,TOTAL_EXPENDITURE,7649103
Iowa,1998,501054.0,Swing,3647.6268026999087,7285.214767270593,TOTAL_EXPENDITURE,3650286
Kansas,1998,468980.0,Republican,3276.66425007463,6583.048317625485,TOTAL_EXPENDITURE,3087318
Kentucky,1998,645232.0,Republican,3280.1503955166513,6228.0110099933045,TOTAL_EXPENDITURE,4018512
Louisiana,1998,774561.0,Republican,3082.839182453028,5654.553998974904,TOTAL_EXPENDITURE,4379797
Maine,1998,212038.0,Democratic,4478.07940086211,7552.471726765957,TOTAL_EXPENDITURE,1601411
Maryland,1998,830744.0,Democratic,4315.021233978217,7847.6510212532385,TOTAL_EXPENDITURE,6519389
Massachusetts,1998,942331.0,Democratic,5146.390175002202,8594.347421447454,TOTAL_EXPENDITURE,8098720
Michigan,1998,1680559.0,Swing,4103.301341993943,8869.527936835302,TOTAL_EXPENDITURE,14905765
Minnesota,1998,841723.0,Democratic,4020.8441494410863,8096.831142786879,TOTAL_EXPENDITURE,6815289
Mississippi,1998,504792.0,Republican,2616.1527916448754,5038.617886178862,TOTAL_EXPENDITURE,2543454
Missouri,1998,909441.0,Republican,3390.9225557237905,6432.135784509385,TOTAL_EXPENDITURE,5849648
Montana,1998,162164.0,Republican,3546.4961397104166,6210.663279149503,TOTAL_EXPENDITURE,1007146
Nebraska,1998,291570.0,Republican,3726.7448640120724,6744.1883595706,TOTAL_EXPENDITURE,1966403
Nevada,1998,296621.0,Swing,3180.304159179559,6843.969240208886,TOTAL_EXPENDITURE,2030065
New_Hampshire,1998,196734.0,Swing,4107.612309006069,7260.8039281466345,TOTAL_EXPENDITURE,1428447
New_Jersey,1998,1238948.0,Democratic,5865.979847418939,11278.278830104251,TOTAL_EXPENDITURE,13973201
New_Mexico,1998,331673.0,Democratic,2837.9548531234077,5829.651494092072,TOTAL_EXPENDITURE,1933538
New_York,1998,2834992.0,Democratic,6090.64752210941,10530.502731577373,TOTAL_EXPENDITURE,29853891
North_Carolina,1998,1230010.0,Swing,3358.253184933456,6250.417476280681,TOTAL_EXPENDITURE,7688076
North_Dakota,1998,116813.0,Republican,3138.6831945074605,6121.972725638414,TOTAL_EXPENDITURE,715126
Ohio,1998,1846585.0,Swing,3622.0520582588942,7042.893232642959,TOTAL_EXPENDITURE,13005301
Oklahoma,1998,623681.0,Republican,2905.172676416309,5800.943110340062,TOTAL_EXPENDITURE,3617938
Oregon,1998,540226.0,Democratic,3826.874308159918,7292.729339202481,TOTAL_EXPENDITURE,3939722
Pennsylvania,1998,1791100.0,Swing,4660.006699793424,9174.764669756016,TOTAL_EXPENDITURE,16432921
Rhode_Island,1998,152356.0,Democratic,5006.340413242669,8017.787287668355,TOTAL_EXPENDITURE,1221558
South_Carolina,1998,648084.0,Republican,3198.5961696323316,6544.156313070528,TOTAL_EXPENDITURE,4241163
South_Dakota,1998,133698.0,Republican,3016.0286616104954,5843.610226031803,TOTAL_EXPENDITURE,781279
Tennessee,1998,876693.0,Republican,3227.3270118502146,5689.800192313614,TOTAL_EXPENDITURE,4988208
Texas,1998,3888061.0,Republican,3293.175955829911,6616.142339330581,TOTAL_EXPENDITURE,25723965
Utah,1998,480811.0,Republican,2601.5752551418336,4838.930473720443,TOTAL_EXPENDITURE,2326611
Vermont,1998,101413.0,Democratic,4554.652756549949,10495.577490065376,TOTAL_EXPENDITURE,1064388
Virginia,1998,1110815.0,Swing,3699.8177014174275,7034.210917209436,TOTAL_EXPENDITURE,7813707
Washington,1998,991235.0,Democratic,3551.974052570783,7275.369614672606,TOTAL_EXPENDITURE,7211601
West_Virginia,1998,300737.0,Republican,3886.429006075076,6985.641939634964,TOTAL_EXPENDITURE,2100841
Wisconsin,1998,881552.0,Swing,4476.796604170826,8544.147140497667,TOTAL_EXPENDITURE,7532110
Wyoming,1998,96504.0,Republican,3793.6665837685487,7324.059106358286,TOTAL_EXPENDITURE,706801
Alabama,1999,737639.0,Republican,3253.1170396359194,6267.035772240893,TOTAL_EXPENDITURE,4622810
Alaska,1999,133508.0,Republican,5281.09925996944,9662.252449291427,TOTAL_EXPENDITURE,1289988
Arizona,1999,814157.0,Swing,2791.6716309016565,6230.335181052303,TOTAL_EXPENDITURE,5072471
Arkansas,1999,451981.0,Republican,3151.555043242968,5864.866001004467,TOTAL_EXPENDITURE,2650808
California,1999,5839207.0,Democratic,3615.3099213643222,6993.182978442107,TOTAL_EXPENDITURE,40834643
Colorado,1999,698402.0,Swing,3439.1568179930755,7216.794911812967,TOTAL_EXPENDITURE,5040224
Connecticut,1999,522415.0,Democratic,5773.647387613296,10086.840921489622,TOTAL_EXPENDITURE,5269517
Delaware,1999,112320.0,Democratic,4716.951566951568,8549.991096866097,TOTAL_EXPENDITURE,960335
District_Of_Columbia,1999,71889.0,Democratic,4369.764498045598,10278.93001710971,TOTAL_EXPENDITURE,738942
Florida,1999,2333567.0,Swing,3261.731503745125,6923.65893072708,TOTAL_EXPENDITURE,16156822
Georgia,1999,1401291.0,Swing,3802.5627796082326,7212.39913765235,TOTAL_EXPENDITURE,10106670
Hawaii,1999,188069.0,Democratic,3818.316681643439,7218.887748645444,TOTAL_EXPENDITURE,1357649
Idaho,1999,244623.0,Republican,3119.8252004104274,5761.383843710526,TOTAL_EXPENDITURE,1409367
Illinois,1999,1987427.0,Democratic,4128.677933831029,8445.00955255212,TOTAL_EXPENDITURE,16783840
Indiana,1999,986891.0,Swing,4080.978547782886,8305.59200560143,TOTAL_EXPENDITURE,8196714
Iowa,1999,498214.0,Swing,3644.6085417109916,7605.264003018783,TOTAL_EXPENDITURE,3789049
Kansas,1999,469758.0,Republican,3386.1775637668757,6790.447421864023,TOTAL_EXPENDITURE,3189867
Kentucky,1999,653628.0,Republican,3422.0137448212135,6587.352439002001,TOTAL_EXPENDITURE,4305678
Louisiana,1999,764642.0,Republican,3331.2151307409217,6149.931601978442,TOTAL_EXPENDITURE,4702496
Maine,1999,210245.0,Democratic,4756.465076458418,8085.019857784966,TOTAL_EXPENDITURE,1699835
Maryland,1999,841671.0,Democratic,4348.547116391084,8188.80061211566,TOTAL_EXPENDITURE,6892276
Massachusetts,1999,957402.0,Democratic,5452.341858487866,9059.349155318247,TOTAL_EXPENDITURE,8673439
Michigan,1999,1696275.0,Swing,4257.7872102106085,9336.845735508688,TOTAL_EXPENDITURE,15837858
Minnesota,1999,843802.0,Democratic,4293.109046909109,8830.229129582533,TOTAL_EXPENDITURE,7450965
